z_spec,mag_r,u-g,g-r,r-i,i-z
0.481128,0.721749,-0.555519,0.664718,0.317212,0.468657
0.43939799999999996,0.331841,-0.413155,0.6536569999999999,0.143736,0.469921
0.457395,0.493083,-0.337455,0.8204899999999999,0.34413299999999997,0.5654779999999999
0.35549899999999995,0.124099,0.228742,0.949758,-0.286107,-0.139423
0.38053200000000004,-0.233529,0.28292399999999995,0.889918,-0.256116,-0.073008
0.369554,0.27696,-0.472096,0.355433,-0.475713,-0.379264
0.303005,-0.332377,0.13636099999999998,0.663554,-0.401204,-0.017486
0.31749099999999997,-0.273039,-0.296608,0.717799,-0.237641,-0.020755000000000003
0.391339,0.117933,0.062475,0.786664,-0.10306199999999999,0.17206
0.31308600000000003,-0.423454,0.31456999999999996,0.746834,-0.321929,-0.030688
0.44842600000000005,0.597549,0.277946,0.373892,0.248394,0.30987600000000004
0.46609799999999996,0.8228559999999999,-0.5937100000000001,0.523163,0.294661,-0.002443
0.20812600000000003,-0.837976,0.07520299999999999,-0.022759,-0.518424,-0.104054
0.210248,-0.72444,0.253154,-0.014316999999999998,-0.555346,0.19113
0.444644,0.7763909999999999,0.028360000000000003,0.611477,0.235317,0.070214
0.173846,-1.043814,0.112864,-0.194207,-0.657243,-0.16403199999999998
0.198176,-0.99636,0.19485999999999998,-0.03003,-0.606642,-0.04016
0.200461,-1.188272,0.3122,0.013303,-0.44474600000000003,-0.057481
0.30656100000000003,-0.356502,0.291162,0.47671099999999994,-0.336491,-0.21915700000000002
0.225254,-1.1579190000000001,0.120967,0.182394,-0.401356,0.051012
0.44793900000000003,0.833785,0.174656,0.9325459999999999,0.325874,-0.036149
0.385193,0.44346199999999997,0.025171000000000002,0.979509,-0.225388,0.060032
0.386813,0.9120389999999999,0.267773,0.74231,-0.280832,0.033246
0.478868,0.31588499999999997,-0.042726,0.396529,0.206794,0.16106700000000002
0.347736,-0.056335,0.27578400000000003,0.829866,-0.22047600000000003,0.39926100000000003
0.354162,0.101003,-0.6007819999999999,0.807959,-0.048169,0.318318
0.323346,0.04328,0.28434499999999996,0.583642,-0.004253,0.148489
0.34362600000000004,-0.196669,0.26765100000000003,0.667994,-0.39005100000000004,0.030545999999999997
0.330681,0.354456,0.140689,0.9229040000000001,-0.097863,-0.12650999999999998
0.262038,-0.414076,0.232605,0.263518,-0.5010020000000001,0.008465
0.37097800000000003,0.248205,-0.260967,0.949787,-0.245969,0.151766
0.364194,0.059576,0.039221,0.660822,-0.200047,-0.080553
0.267599,-0.922632,0.26215900000000003,0.487638,-0.35041,0.08266699999999999
0.240477,-0.023496,-0.021515,-0.13483699999999998,-0.561118,0.169759
0.43023500000000003,0.321801,0.066497,0.878908,0.14297,0.257287
0.242681,-0.661126,0.17693699999999998,0.163143,-0.581242,-0.206985
0.239956,-0.819234,-0.096317,0.149619,-0.5361279999999999,-0.097984
0.394432,0.21649200000000002,-0.266846,0.842277,0.133138,0.517672
0.392678,0.127694,-0.136655,0.78236,-0.188994,0.11766099999999999
0.22194499999999998,-0.807673,-0.31217,-0.203987,-0.743583,-0.26366999999999996
0.28586300000000003,-0.591799,-0.515568,0.34574699999999997,-0.35901900000000003,-0.06051599999999999
0.35558,-0.476929,-0.288664,0.752631,-0.301307,0.172622
0.290503,-0.280858,0.047994999999999996,0.46215900000000004,-0.289166,-0.26406
0.504667,0.449033,-0.2179,0.147197,0.254552,0.273906
0.5682010000000001,0.48957700000000004,-0.49862700000000004,0.302392,0.298462,-0.017041
0.43956999999999996,0.085204,-0.27808299999999997,0.7389979999999999,0.301059,0.176523
0.416038,0.7032,-0.42532700000000007,0.487441,0.29740900000000003,0.381752
0.429205,0.198114,-0.731637,0.736028,0.22135,0.20607899999999998
0.16087,-0.298526,0.31600300000000003,-0.21277600000000002,-0.595747,-0.159374
0.271816,-0.509476,0.22781700000000002,0.25149699999999997,-0.306588,-0.08390800000000001
0.48344799999999993,0.682359,-0.362674,0.5647770000000001,0.308469,0.051114
0.30475399999999997,-0.224881,-0.148637,0.288522,-0.25393499999999997,0.065205
0.281932,-0.426123,-0.061517999999999996,0.22510300000000003,-0.5237930000000001,-0.22986199999999998
0.35591100000000003,0.054049,0.288905,0.743292,-0.275831,0.111552
0.385831,0.08481699999999999,0.262691,0.7940149999999999,-0.269281,0.044255
0.49373,0.6284930000000001,0.0046630000000000005,0.003997,0.109622,0.440201
0.251665,-0.341826,0.05584600000000001,0.37703000000000003,-0.347802,-0.308737
0.251726,-0.492522,0.142678,0.140003,-0.517319,-0.1394
0.42019300000000004,0.620255,-0.199462,0.09872,0.27167600000000003,-0.082231
0.35418,0.8992559999999999,-0.065335,0.228521,0.17765699999999998,-0.488936
0.54881,0.7543350000000001,-0.544375,0.0038759999999999997,0.34560100000000005,-0.097149
0.331942,-0.066621,0.175698,0.614549,-0.304904,-0.16347
0.310297,-0.173211,0.177378,0.296016,-0.249308,0.02045
0.390832,-0.13863399999999998,0.276949,0.831566,-0.172963,0.038638
0.269841,-0.56404,0.25140999999999997,0.580519,-0.37637800000000005,-0.329773
0.41874700000000004,-0.11929000000000001,-0.39465300000000003,0.56647,-0.18801099999999998,0.333993
0.503106,0.794625,0.222131,0.5183800000000001,0.346209,0.137503
0.186841,-0.95381,0.19789500000000002,-0.17360899999999999,-0.638165,-0.16713
0.48966499999999996,0.26424899999999996,-0.442817,0.246777,0.27515,0.262874
0.39418200000000003,0.20563299999999998,-0.390926,0.7140770000000001,-0.138264,0.120306
0.392022,0.23490100000000003,-0.337613,1.008519,-0.242945,0.147553
0.244612,-0.9527709999999999,0.070728,0.262854,-0.483462,-0.083986
0.243067,-1.060834,-0.056825,0.112025,-0.556866,-0.18576199999999998
0.37147199999999997,-0.246925,-0.430034,0.6736409999999999,-0.247115,-0.137043
0.358011,0.39672199999999996,0.309421,0.984769,-0.075774,-0.17732799999999999
0.18128699999999998,-1.200701,0.13746,-0.230305,-0.62031,-0.10077699999999999
0.356175,0.294059,0.09337999999999999,1.20871,-0.18395799999999998,-0.148068
0.494292,0.49344799999999994,-0.26536,-0.142491,0.115997,0.397545
0.439712,0.110401,-0.073913,0.470918,0.173253,0.35547399999999996
0.349559,-0.243968,0.262896,0.819096,-0.27419899999999997,0.095978
0.347763,-0.085952,0.196257,0.807342,-0.172565,-0.38721500000000003
0.473344,0.137941,-0.21859800000000001,0.870338,0.135168,0.002637
0.190394,-1.38737,0.11555399999999999,-0.029311,-0.70082,-0.118719
0.31029,-0.2051,0.25558200000000003,0.670628,-0.39023800000000003,-0.276864
0.469559,0.915487,-0.273467,0.22747399999999998,0.272396,0.021105000000000002
0.393099,0.312111,0.152792,1.137032,-0.017278,-0.144776
0.351434,-0.364295,-0.402561,0.945326,-0.296833,0.11077999999999999
0.185393,-1.361308,0.124931,0.069674,-0.616608,-0.22787600000000002
0.328176,-0.402862,0.176717,0.7028449999999999,-0.403368,0.055749
0.17565899999999998,-0.7307680000000001,-0.23028,-0.178582,-0.600063,-0.060851999999999996
0.44971099999999997,0.815529,-0.1778,0.285523,0.179786,0.033847
0.5190020000000001,0.768566,-0.714,0.07728,0.11812,-0.15861
0.459556,0.634645,0.064611,0.8905629999999999,0.303965,0.167301
0.31819899999999995,-0.409089,0.19121,0.500709,-0.442617,0.10904000000000001
0.164502,-1.186072,0.066629,-0.229021,-0.728114,-0.046168
0.266442,-0.587014,0.069747,0.21058000000000002,-0.6094609999999999,-0.080194
0.41935500000000003,0.016548,0.25858000000000003,0.735726,-0.045818,0.49335200000000007
0.319708,-0.254795,0.09946,0.44274399999999997,-0.380922,0.15342
0.169186,-0.894817,0.23348899999999997,-0.17513800000000002,-0.662776,-0.008653000000000001
0.389323,0.217702,0.166526,0.784217,-0.202205,0.327736
0.418296,0.646605,-0.325201,0.852842,0.324353,0.20377699999999999
0.412023,-0.096593,0.061829999999999996,0.765516,0.10926500000000001,0.20477599999999999
0.202711,-0.959673,0.23371199999999998,-0.113284,-0.674964,-0.259792
0.432737,-0.087815,0.11765999999999999,0.958368,0.17244600000000002,0.269631
0.414709,0.663862,0.26971799999999996,0.288249,0.156532,0.156159
0.42742700000000006,0.579034,0.129497,0.831303,0.290432,0.5043529999999999
0.141477,-0.858374,0.080724,-0.21439899999999998,-0.5477890000000001,-0.235854
0.381104,0.030113,0.23381999999999997,0.758548,-0.244437,0.274421
0.363679,0.071733,-0.056039,1.066634,-0.23015500000000003,-0.040308
0.183281,-0.698763,-0.307815,-0.19826300000000002,-0.400771,0.25290999999999997
0.33245,-0.18329600000000001,-0.217236,0.646937,-0.40924,-0.03416
0.313145,-0.336692,0.12337999999999999,0.6669579999999999,-0.390092,-0.42929399999999995
0.20336600000000002,-1.064876,0.164089,0.028716000000000002,-0.5812890000000001,0.0017399999999999998
0.348742,-0.436537,-0.222755,0.8748870000000001,-0.27105300000000004,-0.11562599999999999
0.423054,0.284887,0.011865,0.851714,0.020123,0.148481
0.372623,0.225942,-0.38488,0.701174,-0.026739999999999996,-0.110866
0.451446,0.384171,0.16935,0.8653040000000001,-0.060632000000000005,0.316617
0.428043,0.281011,-0.597324,0.825951,0.09017,0.22525799999999999
0.347427,-0.134969,0.248829,0.706599,-0.372365,0.300294
0.540169,0.586742,-0.674078,0.26797600000000005,0.20564200000000002,0.000647
0.325281,0.142069,0.269939,0.8698459999999999,-0.367652,-0.188095
0.199159,-0.668429,-0.092725,0.019363,-0.37893899999999997,0.029399
0.45400100000000004,0.189365,0.003708,0.704808,0.30797800000000003,0.24179099999999998
0.182597,-0.828995,0.126744,-0.13677,-0.655886,-0.161629
0.24813400000000002,-0.538119,0.17890699999999998,0.130802,-0.320098,-0.093584
0.501859,0.804859,-0.006111999999999999,-0.157182,0.333231,0.556848
0.367053,-0.191186,-0.348381,0.966153,-0.33807600000000004,-0.069895
0.33136,-0.029717,0.303122,0.621367,-0.282107,-0.10276700000000001
0.172627,-0.9438840000000001,-0.013425999999999999,-0.194641,-0.6379779999999999,0.074568
0.356831,-0.61887,-0.10328299999999999,0.819728,-0.285902,-0.073172
0.406485,-0.004867,-0.23088899999999998,0.87059,0.232229,0.067312
0.442589,0.373702,0.31513,0.757355,0.32205500000000004,0.49509899999999996
0.41921,0.263995,0.15795599999999999,1.153915,0.155164,0.150049
0.47317299999999995,0.952448,0.21465,-0.218912,0.17419400000000002,0.56806
0.46165600000000007,0.725784,-0.190656,0.373954,0.275484,0.333775
0.423364,0.046064,-0.589063,0.667637,-0.557872,-0.10881400000000001
0.208405,-0.7557470000000001,0.10106699999999999,-0.021533,-0.672771,-0.171515
0.501214,0.270909,-0.323081,-0.21723,0.115962,0.27453099999999997
0.341846,-0.362066,-0.084963,0.740267,-0.32813400000000004,-0.214702
0.39455300000000004,0.230331,0.30833299999999997,0.9223389999999999,0.110909,-0.029556
0.444489,0.25960700000000003,0.174269,0.43607799999999997,0.12967599999999999,0.019818000000000002
0.20601399999999997,-0.672992,0.09972,0.004226,-0.624199,-0.240598
0.37917,-0.13027,0.252741,1.123522,-0.026757999999999997,0.502254
0.18396500000000002,-1.046324,0.236542,-0.126307,-0.673157,-0.183702
0.214025,-1.0635430000000001,0.27431300000000003,-0.034276,-0.596641,-0.145103
0.37130100000000005,0.271075,-0.550883,0.8843799999999999,-0.145984,0.244569
0.47233500000000006,0.6699729999999999,-0.520241,0.751883,0.31943499999999997,-0.004331000000000001
0.462146,0.9036139999999999,-0.449247,-0.150728,0.270431,0.44623199999999996
0.23576399999999997,-0.793438,-0.02937,0.08825,-0.6136659999999999,-0.183375
0.44593599999999994,-0.149124,-0.230802,0.799247,0.076935,0.330818
0.293634,-0.154024,-0.424117,0.401458,-0.233371,-0.339908
0.212509,-0.644077,-0.105752,-0.002548,-0.5900029999999999,0.03927
0.295408,-0.18270999999999998,0.012329999999999999,0.542013,-0.325894,-0.226413
0.350401,0.07778,-0.18954100000000002,0.6214689999999999,-0.229359,0.331364
0.294485,-0.34770300000000004,0.171352,0.380722,-0.49690200000000007,-0.085165
0.446486,-0.099696,0.10330399999999999,0.44727100000000003,-0.07483200000000001,0.393121
0.475865,0.555283,-0.296966,0.076084,0.338857,0.492587
0.195461,-0.719766,0.13467,0.01083,-0.601654,-0.155434
0.301008,-1.19024,0.30746599999999996,0.8303870000000001,-0.278305,-0.379256
0.172457,-1.280065,0.269483,-0.068094,-0.522992,4e-06
0.202653,-0.963419,0.21388800000000002,-0.017608000000000002,-0.5551699999999999,-0.118317
0.23325,-0.5198189999999999,0.239682,0.166776,-0.558755,0.085234
0.276989,-0.314275,-0.037883,0.422471,-0.512096,0.37962199999999996
0.22618000000000002,-0.5733600000000001,0.217293,0.199716,-0.553913,0.116624
0.220009,-0.592882,0.036208,0.106491,-0.45137200000000005,0.057972
0.284963,-0.548348,-0.394913,0.013580000000000002,-0.411731,-0.1389
0.562404,1.0748870000000001,0.085615,-0.16736700000000002,0.325786,0.127672
0.162977,-1.0869309999999999,0.120875,-0.12176600000000001,-0.44356999999999996,-0.10346099999999998
0.30004000000000003,-0.42896999999999996,0.142874,0.181599,-0.39198099999999997,0.20802199999999998
0.38700999999999997,-0.028707,-0.392897,0.841521,-0.021594,0.023306
0.388357,0.050566,-0.22509400000000002,0.6548430000000001,-0.016248,0.29994299999999996
0.387834,0.227542,-0.190979,0.714895,-0.086482,0.085616
0.441568,0.34741,-0.360338,0.910993,0.041902999999999996,0.474454
0.31740999999999997,-0.165181,-0.48640600000000006,0.529358,-0.334228,-0.288139
0.188682,-0.8524959999999999,0.27555599999999997,-0.12024100000000001,-0.5822430000000001,0.039238
0.48436599999999996,0.790801,0.239702,0.006904,0.143654,-0.17745999999999998
0.321225,0.483385,-0.27239,0.563865,0.23736300000000002,0.052588
0.35696700000000003,0.154478,0.196259,0.911861,-0.178086,-0.069911
0.320002,-0.035272000000000005,-0.39682399999999995,0.723336,-0.284972,-0.190295
0.41230600000000006,0.82685,0.04231,0.16701400000000002,0.216625,-0.023361
0.286535,-0.327454,0.112068,0.26312399999999997,-0.421177,-0.255485
0.43772,0.361663,-0.620626,1.273104,-0.027951,0.198917
0.391721,-0.067215,-0.084323,0.45724499999999996,-0.15145799999999998,0.024319999999999998
0.177171,-0.880941,0.192247,-0.22048800000000002,-0.565025,0.278362
0.44549799999999995,0.163883,-0.538082,0.71503,0.092796,-0.20047
0.236035,-0.48490600000000006,0.247398,0.233694,-0.555667,0.010182
0.237314,-0.727661,0.314734,0.192937,-0.053772,-0.33145
0.40618000000000004,0.16211,-0.66362,0.520256,0.036164999999999996,-0.251178
0.210774,-1.401645,0.154566,0.030933999999999996,-0.608923,-0.052955999999999996
0.44055,-0.061765,-0.20821399999999998,0.804088,0.263629,0.331606
0.461453,0.30072,-0.594857,0.017681,0.23074299999999998,0.130965
0.451276,0.839577,-0.40975500000000004,0.510847,0.34416199999999997,0.44183199999999995
0.186132,-0.9439649999999999,-0.099077,-0.114192,-0.427616,0.116397
0.303107,0.082947,0.012969999999999999,0.737433,-0.332462,-0.256281
0.44941800000000004,0.85396,-0.3441,-0.23301599999999997,0.16062,0.421498
0.45033,0.360894,-0.61812,0.874942,0.25350500000000004,0.288552
0.341706,0.07119199999999999,-0.697017,0.507885,-0.14647000000000002,0.165553
0.228686,-0.8681700000000001,0.20954499999999998,0.218121,-0.662027,-0.067687
0.54567,0.750537,-0.730272,0.613086,0.26121300000000003,0.404278
0.34429899999999997,0.19058699999999998,-0.725398,0.5903,0.114032,0.331442
0.43525200000000003,0.225273,-0.303399,1.039856,0.123465,0.514613
0.42113999999999996,-0.007356999999999999,0.18638,1.066393,-0.06975,0.123615
0.32465900000000003,0.006068,-0.239054,1.259945,-0.146528,0.23214
0.380731,0.062034000000000006,0.042354,0.856088,-0.211808,0.141467
0.33663200000000004,-0.505228,-0.352871,0.7832680000000001,-0.289528,-0.11106099999999999
0.44750200000000007,0.385808,-0.725037,0.6618649999999999,0.22522199999999998,0.5322
0.547374,0.653913,-0.69615,-0.022372,0.31772100000000003,0.071744
0.231177,-0.7333850000000001,0.21887800000000002,0.088247,-0.543924,-0.043687000000000004
0.21580100000000002,-1.118449,0.240089,0.238608,-0.507973,-0.325271
0.319659,-0.44124399999999997,0.177635,0.162775,-0.378062,0.236454
0.201776,-0.778099,-0.013291999999999998,-0.12007999999999999,-0.65598,-0.120299
0.27026999999999995,-0.40608,-0.222206,0.29535100000000003,-0.523758,-0.311765
0.34237399999999996,0.056635000000000005,0.17918800000000001,0.764703,-0.255771,-0.072564
0.23018200000000003,-0.76952,0.083675,-0.13331600000000002,-0.710101,-0.38055900000000004
0.181507,-1.0464959999999999,0.196665,-0.173317,-0.6538390000000001,-0.25309
0.298626,-0.44681000000000004,-0.012875,0.518833,-0.493861,-0.253691
0.331815,-0.120549,0.30861500000000003,0.516308,-0.32702800000000004,-0.050178
0.310668,-0.073201,-0.371268,0.58783,-0.36864,-0.583705
0.307662,-0.5318189999999999,0.206773,0.411246,-0.397309,-0.349146
0.404775,0.338636,-0.46399700000000005,0.8405950000000001,0.110049,0.153818
0.1827,-1.053161,0.18865,-0.150816,-0.6210939999999999,-0.12534700000000001
0.22538899999999998,-0.82526,0.310508,0.07434,-0.45253000000000004,-0.073086
0.207794,-0.701786,-0.133053,0.13911300000000001,-0.45978199999999997,0.06555599999999999
0.371164,-0.126339,-0.27358499999999997,0.8646,-0.220283,-0.035541
0.378076,0.34621399999999997,-0.678724,0.9180010000000001,-0.101518,0.276629
0.21688600000000002,-0.7429600000000001,0.12043399999999999,-0.123031,-0.5062300000000001,-0.099201
0.462895,0.711943,-0.15728499999999998,0.801191,0.315235,-0.140726
0.21765900000000002,-1.171808,0.197148,0.048424,-0.604601,-0.26666599999999996
0.399321,0.131368,-0.040251999999999996,0.8874,-0.052047,0.134023
0.34768899999999997,-0.060041,-0.17463399999999998,0.728805,-0.33097,-0.12950599999999998
0.186399,-0.8598979999999999,0.101839,-0.070881,-0.5186,-0.0009519999999999999
0.299146,-0.302734,-0.039189,0.38634,-0.505634,0.020208
0.33962,0.024186000000000003,-0.176385,0.6536390000000001,-0.036419,0.356894
0.17293599999999998,-1.046844,0.033119,-0.156828,-0.652079,-0.183554
0.405886,0.65195,-0.696182,0.567335,0.218631,0.297064
0.28579,-0.204779,0.10044,0.49686400000000003,-0.478099,-0.103844
0.302023,-0.496804,-0.230508,0.179698,-0.464174,0.012882
0.501436,0.610452,-0.133684,0.419892,0.298363,0.436713
0.20703000000000002,-0.805716,-0.090185,-0.159695,-0.617503,-0.014006000000000001
0.44329399999999997,-0.018356,0.05861,0.523408,0.054891999999999996,-0.0026920000000000004
0.416519,0.081005,0.28126,0.8795790000000001,0.043418,0.390226
0.22730999999999998,-0.989952,0.035414999999999995,0.080473,-0.559036,-0.220764
0.34455399999999997,0.043955,-0.73146,0.7934859999999999,-0.200328,-0.120931
0.252237,-0.46664700000000003,0.237625,0.145858,-0.45101499999999994,0.22370500000000001
0.37878,0.243112,-0.19760999999999998,0.6517890000000001,-0.035039,0.059541
0.333524,-0.288059,-0.31424,0.45792,-0.20468499999999998,0.095323
0.31493499999999996,0.036943000000000004,0.28977800000000004,0.814263,-0.327262,0.172895
0.302214,-0.125751,0.24392399999999997,0.552191,-0.318712,-0.023166
0.198487,-1.273199,0.131324,-0.125523,-0.620532,-0.17606
0.188442,-0.72383,0.06603200000000001,-0.208267,-0.6836369999999999,0.030055000000000002
0.444421,0.31932699999999997,-0.582967,0.52123,0.282548,0.46208699999999997
0.599625,0.9414440000000001,-0.733445,-0.188184,0.296871,-0.014863999999999999
0.41612299999999997,0.761013,0.175947,0.859175,0.280402,0.379123
0.430108,0.324158,-0.15042,0.793271,0.044371,0.170149
0.23245100000000002,-0.354002,0.20703000000000002,0.285184,-0.27558,-0.128929
0.222239,-0.693585,-0.423784,-0.053381,-0.5148510000000001,-0.022667
0.26055500000000004,-0.085875,0.267288,0.591905,-0.262719,0.100972
0.48488000000000003,0.8570260000000001,-0.04493,0.658144,0.226532,-0.41421899999999995
0.26090100000000005,-0.489442,0.092516,0.093077,-0.482217,-0.135101
0.44664,0.911367,0.1593,0.566332,0.33863499999999996,0.321236
0.23701999999999998,-0.638264,0.0415,0.16484300000000002,-0.672297,-0.07943
0.397084,0.150911,-0.636832,0.837851,-0.118941,0.41851000000000005
0.17414300000000002,-0.8790610000000001,0.14713900000000002,-0.22574899999999998,-0.653605,-0.001108
0.44530699999999995,0.32138,-0.733156,1.120775,0.21359,0.14355
0.335065,-0.250206,-0.349325,0.7000609999999999,-0.291634,0.11282400000000001
0.19142,-0.824809,0.100453,-0.21103899999999998,-0.702375,0.057988
0.46461800000000003,0.707842,-0.048261,0.8587040000000001,0.299573,0.516868
0.18314,-0.715453,0.112005,-0.163296,-0.667437,-0.093287
0.471204,0.404851,0.124838,0.9536180000000001,0.325418,0.4385
0.421579,0.072975,-0.205977,0.840471,-0.049760000000000006,0.33226100000000003
0.323822,0.041236,-0.13356700000000002,0.678647,-0.314238,-0.159195
0.383887,0.276131,-0.36088200000000004,0.895386,0.089509,-0.162995
0.45551800000000003,0.7244520000000001,-0.729452,1.056054,0.347788,0.534728
0.27591,-0.157668,0.148703,0.5519609999999999,-0.428335,0.18274200000000002
0.395716,0.193984,0.043373,0.8325290000000001,-0.087354,-0.074616
0.286022,-0.563951,-0.145626,0.355053,-0.46100399999999997,-0.124723
0.42709300000000006,0.095032,-0.626378,1.077261,0.033282,-0.21288400000000002
0.26574200000000003,-0.338805,0.18767999999999999,0.292236,-0.42111800000000005,0.039994999999999996
0.353627,-0.289008,0.298535,0.6467689999999999,-0.164687,-0.042906
0.5128550000000001,0.7815529999999999,0.091652,0.202295,0.329529,0.323764
0.329665,-0.49593000000000004,0.103397,0.57416,-0.30645900000000004,0.051637
0.480465,0.698199,-0.6020760000000001,0.23779099999999997,0.263687,0.156471
0.182945,-0.831192,0.154729,-0.174003,-0.46125,0.118832
0.42779399999999995,0.19083,-0.116271,0.865497,0.125921,0.12096199999999999
0.49128299999999997,0.613965,-0.47783000000000003,0.245387,0.15052000000000001,0.175813
0.43545200000000006,0.372998,-0.211732,0.674254,0.157193,0.135615
0.36135300000000004,0.20611999999999997,-0.365504,1.061778,0.06043099999999999,0.08546000000000001
0.219181,-0.665108,-0.505201,-0.11162000000000001,-0.508365,-0.188961
0.40631,0.143521,0.214375,0.939135,-0.067311,-0.104842
0.439414,0.542697,-0.6220180000000001,0.703137,0.302977,0.17285599999999998
0.40759,-0.047197,0.28584299999999996,0.735532,-0.158202,-0.031343
0.390077,-0.159511,-0.42018999999999995,0.6684359999999999,-0.152622,0.247908
0.198803,-0.739582,0.04002,-0.17544400000000002,-0.70806,-0.252676
0.201049,-0.959865,0.271839,-0.10248499999999999,-0.6466810000000001,-0.126089
0.16964200000000002,-0.9817940000000001,0.271725,-0.20105399999999998,-0.606069,-0.169603
0.332015,-0.08051,0.06250599999999999,0.736477,-0.352457,0.212376
0.225512,-0.80167,0.25276,0.061809,-0.534788,-0.196803
0.448618,0.413865,-0.617807,0.881735,0.283935,0.20720300000000003
0.350247,0.189322,0.169458,0.7450100000000001,-0.167705,-0.08014
0.46740600000000004,0.669244,0.167215,1.055806,0.34367600000000004,0.24563000000000001
0.431442,0.160303,-0.5193479999999999,0.9671299999999999,0.10570299999999999,-0.133501
0.42970699999999995,0.164716,0.205222,1.059049,0.002748,0.11125499999999999
0.49001000000000006,0.202905,-0.431982,0.468631,0.065472,0.5612020000000001
0.343304,0.187905,-0.376786,0.989778,-0.196708,-0.056466999999999996
0.349065,-0.8017380000000001,-0.193874,1.165713,-0.201977,0.11861300000000001
0.22346799999999997,-0.9183379999999999,0.009204,0.089462,-0.650845,-0.06425399999999999
0.263229,-0.395024,0.183381,0.333372,-0.402713,0.151579
0.47178400000000004,0.184145,-0.727549,1.1565239999999999,0.259137,0.055366
0.18248699999999998,-0.918939,-0.003535,-0.075628,-0.47740900000000003,0.006086
0.298075,-0.22565100000000002,0.062911,0.443568,-0.18868900000000002,-0.021403
0.256781,-0.520042,-0.09484,0.303695,-0.533502,-0.181362
0.449959,0.989441,0.18955999999999998,1.025665,0.343595,0.379732
0.3654,-0.097561,-0.5538420000000001,0.577028,-0.21731799999999998,0.119183
0.253884,-0.836208,0.062274,0.599318,-0.409298,-0.42217
0.237934,-0.796262,0.124046,0.17941,-0.366207,0.001864
0.332598,-0.261152,0.007199,0.7607119999999999,-0.267205,-0.387574
0.32007800000000003,-0.366182,-0.024107,0.357217,-0.45377,-0.428451
0.47305699999999995,0.475142,-0.716264,0.658319,0.343729,0.377656
0.320799,-0.232091,0.190216,0.546456,-0.260602,0.286008
0.223181,-0.695684,-0.146701,-0.11331300000000001,-0.41894799999999993,0.074147
0.396946,0.286326,-0.54059,0.85298,-0.191128,-0.026076
0.335098,0.142327,0.098926,1.050067,-0.362014,-0.161387
0.43795500000000004,0.281208,0.038060000000000004,1.149224,-0.052859,0.343302
0.210838,-1.052913,0.292666,-0.09764400000000001,-0.586266,-0.016112
0.346421,-0.29134099999999996,-0.376972,0.5204489999999999,-0.426616,0.37473
0.233553,-0.649981,0.119209,0.25062199999999996,-0.573289,-0.10526400000000001
0.270312,-0.697924,0.266262,0.065358,-0.47308100000000003,0.147155
0.347948,0.13056500000000001,-0.284006,0.717299,0.002859,-0.555109
0.263652,-0.615861,0.10753900000000001,0.274364,-0.435154,0.130294
0.346666,0.13911199999999999,0.254713,0.9763270000000001,-0.366318,0.30425
0.189987,-0.821584,-0.092285,-0.214534,-0.524934,-0.1699
0.287983,-0.415522,0.075977,0.365673,-0.402122,-0.126502
0.342146,-0.035642,-0.032888,0.598198,-0.223786,-0.280929
0.348356,-0.102177,0.108583,0.821749,-0.215779,-0.11351099999999999
0.342861,-0.015243000000000001,-0.319972,0.8911979999999999,-0.37698000000000004,0.394385
0.474004,0.729613,-0.5541020000000001,0.943917,0.29638000000000003,0.39582
0.31500300000000003,-0.155375,-0.510495,0.516469,-0.41134499999999996,0.18198499999999998
0.416346,0.161631,-0.39436,0.547682,0.050523,0.381565
0.235321,-0.605581,-0.18023599999999998,-0.023857,-0.26519899999999996,0.161418
0.350992,0.286733,-0.47605200000000003,1.064886,-0.298038,-0.460535
0.189075,-0.8311129999999999,0.048861,-0.188377,-0.687895,-0.284901
0.34095,-0.025810000000000003,-0.265286,0.605268,-0.280217,-0.290191
0.39014699999999997,0.196471,-0.469034,0.9196030000000001,-0.28475,0.019022
0.191022,-1.1490690000000001,0.223821,-0.0058390000000000004,-0.635188,0.037967
0.20584299999999997,-0.9042459999999999,0.07685299999999999,-0.0056560000000000004,-0.6308779999999999,-0.071729
0.288073,-0.371382,0.316779,0.24026799999999998,-0.36683899999999997,-0.031054000000000002
0.447643,0.378936,-0.477833,0.676104,0.09631100000000001,0.239333
0.174423,-0.878611,0.305788,-0.196512,-0.747326,-0.231305
0.400928,0.129865,0.062375,1.171258,-0.151488,0.193322
0.314645,-0.204068,0.06135499999999999,0.33454,-0.241641,0.10295399999999999
0.292973,-0.42069799999999996,0.24625100000000003,0.558776,-0.26097600000000004,-0.053463
0.349722,0.347141,0.10906800000000001,0.07266900000000001,-0.831123,-0.473191
0.348028,0.47734399999999994,-0.377678,0.134009,0.12025999999999999,0.295722
0.199963,-1.161672,0.264239,-0.061568,-0.631761,-0.101604
0.32826900000000003,-0.295698,0.201464,0.45909799999999995,-0.165968,-0.08938600000000001
0.325848,-0.099964,0.30231399999999997,0.96678,-0.178396,0.023727
0.296485,0.061337,-0.557553,0.804741,-0.32487,0.060453
0.495875,0.41713900000000004,-0.160451,0.758891,0.294427,0.40620500000000004
0.27386,-0.726615,0.05412,0.34417800000000004,-0.47161899999999995,-0.12257
0.41146800000000006,0.297715,-0.693796,0.941327,-0.09436,0.14390899999999998
0.46683,0.730703,-0.609676,-0.17263199999999998,0.08326900000000001,-0.203474
